   4.4344100e+02  -1.3199200e-01  -1.2455800e+00  -8.2588200e-01  -1.3199200e-01  -5.2009200e-01  -4.9514900e-01  -9.8621500e-02  -2.3027300e-01  -2.5336500e-01  -3.8017700e-01  -4.0946500e-01  -6.3585600e-01   6.1082400e-01
   4.4402100e+02  -2.4277200e-01  -1.0335800e+00  -1.0621100e+00  -2.4277200e-01  -4.4921700e-01  -4.2981000e-01  -2.4741400e-01  -4.4171400e-01  -1.5512800e-01  -2.4941200e-02  -3.9238000e-01  -5.0029500e-01   4.7027400e-01
   4.4460100e+02  -1.6456300e-01  -1.0251800e+00  -9.8031000e-01  -1.6456300e-01  -3.9409700e-01  -3.3059700e-01  -8.9234100e-02  -2.5480900e-01  -1.8755200e-01  -3.5308700e-01  -4.6675500e-01  -5.8154200e-01   2.8293800e-01
   4.4518000e+02  -4.8110200e-02  -1.1831100e+00  -8.0213800e-01  -4.8110200e-02  -3.0783900e-01  -3.3008200e-01   3.0142500e-03  -9.3195100e-03  -2.1166100e-01  -1.9991000e-01  -4.4227100e-01  -5.0988400e-01   3.4012300e-01
   4.4576000e+02  -1.3209800e-01  -1.0393800e+00  -6.8216200e-01  -1.3209800e-01  -2.1857000e-01  -1.5199000e-01  -3.8475600e-02  -9.7974000e-02  -1.9549000e-01  -1.3336100e-01  -3.2037600e-01  -3.9546400e-01   4.5483100e-01
   4.4634000e+02  -2.2725200e-01  -9.3856200e-01  -6.6882200e-01  -2.2725200e-01  -1.4294900e-01  -2.9157900e-01  -7.9293400e-02   3.8951800e-02  -4.0686500e-01  -2.9333500e-01  -4.6110900e-01  -5.3477200e-01   4.3657800e-01
   4.4692000e+02  -1.5510600e-01  -9.6150200e-01  -6.3929800e-01  -1.5510600e-01  -4.5156600e-02  -1.8456100e-01   9.4959500e-02  -1.9827600e-02  -3.3686300e-01  -2.6346200e-01  -5.4093000e-01  -4.5941900e-01   4.2210100e-01
   4.4750000e+02  -2.0193300e-01  -1.0552700e+00  -4.7869900e-01  -2.0193300e-01  -1.3932100e-01   1.5943800e-01   1.5016100e-01   1.4301100e-01  -1.6369700e-01  -2.2931300e-01  -3.2906100e-01  -4.7959900e-01   2.1620200e-01
   4.4808100e+02  -7.7524900e-02  -9.0448700e-01  -4.5775400e-01  -7.7524900e-02  -5.0664600e-02   1.2297000e-01   1.6079700e-01   3.2191900e-01  -4.3237600e-02  -9.0510300e-02  -5.0653100e-01  -5.2578900e-01   2.2113700e-01
   4.4866100e+02  -1.2826400e-01  -8.7825500e-01  -4.6408100e-01  -1.2826400e-01   1.6168900e-01   9.0176100e-02   1.8526700e-01   5.5381300e-02  -3.5667800e-03  -3.1724900e-02  -3.7438000e-01  -4.4426500e-01   3.3374200e-01
   4.4924100e+02  -1.4408000e-01  -7.4732800e-01  -3.0580800e-01  -1.4408000e-01   2.9500200e-01   1.8448800e-01   2.5107800e-01   2.2372500e-01  -9.9877000e-02  -9.4331400e-02  -3.8250300e-01  -3.9734300e-01   5.4983600e-01
   4.4982100e+02  -1.5494800e-01  -7.1100000e-01  -3.3625600e-01  -1.5494800e-01   4.0962900e-01   1.7468800e-01   3.4066700e-01   3.7515400e-01  -1.0594400e-01  -2.3733300e-01  -3.1517400e-01  -3.9157200e-01   4.4350300e-01
   4.5040100e+02  -1.5729000e-01  -7.5996200e-01  -2.5635800e-01  -1.5729000e-01   3.4697300e-01   3.0655600e-01   3.9407600e-01   3.3237500e-01  -6.2616700e-02  -5.2249800e-02  -4.6184200e-01  -3.0000300e-01   5.1155100e-01
   4.5098200e+02  -2.6172200e-02  -5.4722400e-01  -1.7986100e-01  -2.6172200e-02   3.9416600e-01   3.4449300e-01   3.9803100e-01   3.7286500e-01   1.6760400e-03   5.4955800e-02  -4.2977300e-01  -3.6839800e-01   4.4993900e-01
   4.5156200e+02  -9.6658300e-02  -5.5635800e-01  -8.8120400e-02  -9.6658300e-02   4.2344300e-01   3.7706200e-01   4.6792500e-01   3.6779100e-01   4.0967500e-03   1.2335400e-02  -4.1697900e-01  -4.4511800e-01   3.0812700e-01
   4.5214200e+02  -9.6371400e-02  -4.7946900e-01  -1.9643800e-01  -9.6371400e-02   4.2498900e-01   3.4886500e-01   5.1478300e-01   4.4378400e-01  -4.1307000e-02   3.8507700e-02  -2.8492600e-01  -2.9409200e-01   2.3567000e-01
   4.5272300e+02  -1.5193100e-01  -4.0059000e-01  -2.2166300e-01  -1.5193100e-01   3.6381500e-01   4.3251900e-01   4.8396400e-01   3.8595100e-01   2.6370200e-02  -1.8594300e-02  -4.1618000e-01  -2.6205900e-01   3.5397300e-01
   4.5330300e+02  -1.1236400e-01  -2.7752900e-01  -4.7399700e-02  -1.1236400e-01   4.8827400e-01   4.8779900e-01   5.6008400e-01   3.6443200e-01   9.2814700e-02  -7.5323800e-02  -4.2772100e-01  -3.2262600e-01   3.5397700e-01
   4.5388400e+02  -5.9292000e-02  -2.4238600e-01  -3.8874500e-02  -5.9292000e-02   6.7028300e-01   5.7667800e-01   5.6002900e-01   4.2736700e-01   8.8259200e-02   1.1653300e-02  -3.2045500e-01  -3.1894600e-01   3.9444100e-01
   4.5446400e+02  -1.7796700e-01  -7.5697900e-02  -4.2649200e-02  -1.7796700e-01   6.9859500e-01   6.0705200e-01   6.2480300e-01   3.6960600e-01   8.6808100e-02   5.2020000e-02  -2.6935900e-01  -3.6279600e-01   3.7116800e-01
   4.5504500e+02  -1.4491200e-01  -1.1831800e-01   3.2630300e-02  -1.4491200e-01   6.7434000e-01   6.1583700e-01   6.3769500e-01   4.0711000e-01   8.9820000e-02  -2.9410900e-02  -3.1507300e-01  -2.8374900e-01   3.1406800e-01
   4.5562500e+02  -1.0021100e-01  -1.3961300e-01   1.6183400e-01  -1.0021100e-01   7.4036600e-01   7.3336900e-01   6.2376400e-01   5.6661300e-01   1.3599100e-01  -5.8307800e-02  -2.4544400e-01  -2.7435300e-01   2.4222000e-01
   4.5620600e+02  -1.1353500e-01  -1.8646700e-01   1.8016900e-01  -1.1353500e-01   8.5116600e-01   7.1183600e-01   6.3637600e-01   4.3218900e-01   1.3366600e-01  -9.6819800e-02  -2.7105100e-01  -3.7237100e-01   2.6493900e-01
   4.5678700e+02  -1.4955100e-01  -2.0788500e-01   2.5261000e-01  -1.4955100e-01   9.3557800e-01   7.6411600e-01   7.1705400e-01   4.9549300e-01   8.5374000e-02  -6.0629600e-02  -2.6599900e-01  -2.8738900e-01   3.2020000e-01
   4.5736700e+02  -7.4975300e-02  -2.0470600e-01   2.6137500e-01  -7.4975300e-02   8.9700700e-01   8.2897600e-01   7.6248500e-01   5.5418300e-01   1.5409300e-01  -3.4121300e-02  -3.3486600e-01  -1.8935900e-01   4.1548900e-01
   4.5794800e+02  -1.1745400e-01  -1.3207100e-01   2.8716400e-01  -1.1745400e-01   9.5207000e-01   8.1834400e-01   7.5365000e-01   6.5687000e-01   1.3530100e-01   4.8204500e-02  -2.8270100e-01  -2.6985200e-01   3.1891700e-01
   4.5852900e+02  -7.0700900e-02  -1.5385700e-01   3.3042700e-01  -7.0700900e-02   9.0641900e-01   7.8682200e-01   7.2584000e-01   6.1483100e-01   1.0969200e-01   4.0483400e-02  -2.5019000e-01  -2.8195900e-01   2.6957100e-01
   4.5911000e+02  -7.3064100e-02  -1.1542400e-01   4.6012800e-01  -7.3064100e-02   9.9500700e-01   7.8713500e-01   7.4926100e-01   6.4971000e-01   1.4625600e-01   2.7834800e-02  -3.1271200e-01  -3.4025700e-01   2.3763200e-01
   4.5969100e+02  -7.7780600e-02  -3.8934800e-02   4.7206600e-01  -7.7780600e-02   1.0358800e+00   8.7452700e-01   8.1037700e-01   5.7681800e-01   1.3560600e-01   2.7455600e-02  -3.2336900e-01  -2.9218800e-01   2.2747200e-01
   4.6027200e+02  -9.3706600e-02   7.4606000e-02   4.8358600e-01  -9.3706600e-02   9.9394300e-01   9.5312500e-01   7.7632900e-01   6.2673700e-01   1.1326500e-01   6.4282100e-03  -2.6072400e-01  -3.3209200e-01   2.4514300e-01
   4.6085200e+02  -1.0050100e-01   1.7507700e-01   5.7179900e-01  -1.0050100e-01   1.0667800e+00   9.5918900e-01   8.0836100e-01   6.7284400e-01   1.5917500e-01   2.9025800e-02  -2.2182200e-01  -3.3917400e-01   2.3229500e-01
   4.6143300e+02  -3.9506700e-02   1.6201400e-01   6.5150600e-01  -3.9506700e-02   1.2581900e+00   1.0355000e+00   8.7704400e-01   7.0687800e-01   2.0073700e-01   3.0409900e-02  -2.5033700e-01  -2.6542900e-01   3.5360600e-01
   4.6201400e+02  -2.3730100e-02   1.9370500e-01   7.3810100e-01  -2.3730100e-02   1.3266700e+00   1.0380500e+00   8.5315900e-01   7.2565500e-01   2.8482900e-01   2.0401500e-02  -2.1303500e-01  -3.0666900e-01   2.9980600e-01
   4.6259600e+02   4.7916400e-02   2.4895900e-01   7.5446800e-01   4.7916400e-02   1.3159400e+00   1.0453800e+00   9.4950000e-01   6.8276100e-01   2.8749800e-01   5.7230800e-02  -2.0203400e-01  -2.9316300e-01   3.0942300e-01
   4.6317700e+02   3.4546000e-02   2.7954400e-01   7.7992000e-01   3.4546000e-02   1.2700200e+00   1.0836800e+00   9.1996800e-01   7.0907800e-01   2.2161600e-01   4.0431200e-02  -2.5278200e-01  -3.1853600e-01   3.1847300e-01
   4.6375800e+02   1.0007100e-01   3.3743900e-01   8.1141800e-01   1.0007100e-01   1.3560000e+00   1.0958200e+00   9.5500800e-01   7.6922100e-01   2.6206000e-01   1.9493400e-02  -2.4476600e-01  -2.8536500e-01   3.4979600e-01
   4.6433900e+02   1.8421900e-01   3.1003400e-01   8.3507900e-01   1.8421900e-01   1.3024000e+00   1.1243100e+00   9.5810200e-01   7.0912300e-01   2.5202100e-01  -3.6646800e-02  -2.0171700e-01  -2.2049000e-01   3.5957700e-01
   4.6492000e+02   1.7973200e-01   3.5044100e-01   8.2552700e-01   1.7973200e-01   1.3213800e+00   1.1737900e+00   1.0013900e+00   7.1540700e-01   2.9471200e-01   4.9844900e-03  -2.7962500e-01  -2.2333900e-01   3.3613000e-01
   4.6550100e+02   1.3809100e-01   5.2993900e-01   8.4757600e-01   1.3809100e-01   1.3725500e+00   1.1706800e+00   9.7184700e-01   7.3655000e-01   3.0307200e-01   3.4669000e-02  -2.9642800e-01  -2.6124500e-01   3.6415600e-01
   4.6608300e+02   8.8625800e-02   5.7590300e-01   8.7723000e-01   8.8625800e-02   1.3638600e+00   1.1792800e+00   9.3124700e-01   8.0627300e-01   2.3580900e-01   3.9675200e-02  -2.2880100e-01  -2.5054900e-01   3.3557600e-01
   4.6666400e+02   3.5836200e-02   7.0375400e-01   9.0997700e-01   3.5836200e-02   1.4121700e+00   1.2154800e+00   9.8883500e-01   7.7362500e-01   3.0781400e-01   4.4774100e-02  -2.5204800e-01  -1.6522700e-01   2.7664900e-01
   4.6724500e+02  -8.2055800e-03   7.9024100e-01   9.0584500e-01  -8.2055800e-03   1.4287100e+00   1.2154700e+00   9.9295500e-01   8.0577000e-01   3.0675200e-01   9.7347600e-03  -2.7440400e-01  -1.1019000e-01   2.9928100e-01
   4.6782700e+02  -5.3304100e-02   8.4543700e-01   8.8653600e-01  -5.3304100e-02   1.4232900e+00   1.2449500e+00   1.0178900e+00   7.2955100e-01   2.4810100e-01   2.1335900e-02  -2.5010400e-01  -1.3410900e-01   2.8819100e-01
   4.6840800e+02  -1.3417700e-02   8.7747700e-01   9.5317000e-01  -1.3417700e-02   1.4533100e+00   1.2857400e+00   1.0240300e+00   7.3544500e-01   2.8549800e-01   2.1596700e-02  -2.3085200e-01  -1.6147400e-01   2.5802400e-01
   4.6899000e+02  -5.0147100e-02   8.5771300e-01   9.7638200e-01  -5.0147100e-02   1.4691700e+00   1.2738800e+00   1.0453000e+00   8.2581400e-01   3.2452500e-01   7.4512000e-02  -2.4083000e-01  -1.0014600e-01   2.5623100e-01
   4.6957100e+02  -2.7367200e-02   9.0442500e-01   9.4808200e-01  -2.7367200e-02   1.5251500e+00   1.2888800e+00   1.0048900e+00   8.6423500e-01   3.3418800e-01   5.2977400e-02  -2.0633200e-01  -1.3526800e-01   2.9291600e-01
   4.7015300e+02   9.3242100e-04   9.6042900e-01   9.8339700e-01   9.3242100e-04   1.5285400e+00   1.2749000e+00   9.8433000e-01   8.5321300e-01   3.1006500e-01  -6.0347200e-03  -1.9723900e-01  -2.0726100e-01   3.0856900e-01
   4.7073500e+02   4.6526000e-02   9.8262300e-01   9.8922800e-01   4.6526000e-02   1.5210300e+00   1.2761200e+00   1.0358900e+00   7.7840700e-01   2.2795100e-01   6.6590700e-02  -1.4471000e-01  -2.5542800e-01   2.2374800e-01
   4.7131600e+02   5.4000000e-02   1.0435600e+00   1.0253600e+00   5.4000000e-02   1.5604600e+00   1.2964800e+00   1.0594200e+00   7.7778800e-01   2.6088100e-01   1.0504000e-01  -1.5439600e-01  -2.6618000e-01   2.7012500e-01
   4.7189800e+02   3.8527300e-02   9.9808600e-01   1.0722400e+00   3.8527300e-02   1.5631500e+00   1.3406900e+00   1.0728400e+00   7.6896100e-01   3.0118700e-01   6.7343200e-02  -1.8245700e-01  -2.3498000e-01   2.9918400e-01
   4.7248000e+02   6.4209300e-02   9.7789600e-01   1.0553100e+00   6.4209300e-02   1.5470800e+00   1.3079600e+00   1.0425800e+00   7.9635100e-01   3.1423400e-01   6.1040400e-02  -1.9613800e-01  -1.1877800e-01   2.9411700e-01
   4.7306100e+02   1.9023600e-02   9.4581100e-01   1.0983700e+00   1.9023600e-02   1.5981700e+00   1.2806500e+00   1.0896100e+00   8.1902100e-01   3.2606500e-01   9.2652000e-02  -1.9710800e-01  -1.5456700e-01   2.2618900e-01
   4.7364300e+02  -9.9520700e-03   9.6014300e-01   1.1395400e+00  -9.9520700e-03   1.6244100e+00   1.3480000e+00   1.0632500e+00   8.5342300e-01   3.0018200e-01   1.4159400e-01  -1.7832800e-01  -2.1484600e-01   2.1203100e-01
   4.7422500e+02  -7.0310400e-02   9.3927600e-01   1.1675200e+00  -7.0310400e-02   1.5858200e+00   1.3361000e+00   1.0417700e+00   8.2641700e-01   3.2685100e-01   1.4675400e-01  -1.6020500e-01  -2.0463800e-01   2.2201900e-01
   4.7480700e+02  -8.6053600e-02   8.5904300e-01   1.2031200e+00  -8.6053600e-02   1.6010300e+00   1.3121800e+00   1.0593800e+00   7.7831300e-01   3.1323800e-01   7.7182000e-02  -1.8209500e-01  -2.4022300e-01   2.2120200e-01
   4.7538900e+02  -6.8444600e-02   9.2754700e-01   1.2196700e+00  -6.8444600e-02   1.5994400e+00   1.3431200e+00   1.1122900e+00   7.5756600e-01   3.6636400e-01   7.0087800e-02  -1.9414800e-01  -2.1450000e-01   2.6839300e-01
   4.7597100e+02  -4.4694900e-02   1.0329300e+00   1.2636600e+00  -4.4694900e-02   1.6027100e+00   1.3628400e+00   1.0884600e+00   7.7364000e-01   3.6291700e-01   1.1628800e-01  -1.4645700e-01  -2.0211600e-01   2.3326400e-01
   4.7655300e+02  -2.0328600e-02   1.0894800e+00   1.2540600e+00  -2.0328600e-02   1.6059900e+00   1.3747400e+00   1.0759400e+00   7.6724700e-01   3.0904700e-01   5.4793000e-02  -1.6503400e-01  -1.9446300e-01   1.9149300e-01
   4.7713500e+02   2.2884100e-03   1.1255800e+00   1.2528500e+00   2.2884100e-03   1.5518200e+00   1.3372700e+00   1.0564800e+00   7.6690400e-01   2.6141200e-01   1.1425100e-02  -1.5351000e-01  -2.2481500e-01   1.9188200e-01
   4.7771700e+02   4.3580600e-03   1.2069700e+00   1.2793800e+00   4.3580600e-03   1.6069100e+00   1.3678200e+00   1.0663200e+00   7.3613300e-01   2.7826500e-01   4.7620200e-02  -1.7281100e-01  -1.8387500e-01   2.1426300e-01
   4.7829900e+02   3.9987900e-02   1.2390000e+00   1.3674700e+00   3.9987900e-02   1.5986600e+00   1.3980000e+00   1.0467300e+00   7.6244900e-01   2.7890000e-01   8.7381200e-02  -1.3932500e-01  -1.3451200e-01   2.2637800e-01
